filename,C_0,tau_0,R_th_0,T_amp_0,C_1,tau_1,R_th_1,T_amp_1
34834120729660-r3405251-n139058_cleaned.parquet,151.27520749200045,33.31462367349879,0.22022527171387613,13.16578803601811,125.04410456568452,28.719850700542683,0.22967776689908967,12.377188788937469
34834120729660-r3475376-n136082_cleaned.parquet,151.51974168722953,31.633574333277117,0.20877526572461994,14.97388687856234,121.93973479888805,26.440266677217885,0.2168306066994906,14.087534736484841
34834120729660-r3741709-n830961_cleaned.parquet,136.81909630176926,31.725531881432115,0.23187941405093068,13.881983009346268,134.07670760877716,27.919367644683025,0.20823428724211393,12.323841931763093
34834120729660-r3741709-n911952_cleaned.parquet,144.1637862488091,32.11140620732232,0.22274252808470188,16.217354155283417,114.73085042987556,24.64358730947672,0.21479477592244542,13.905293876048091
34834120729660-r3741709-n976057_cleaned.parquet,119.24136527487414,30.655880354787982,0.257090987545474,14.887582961368052,122.27837077653268,27.329736083079307,0.22350425434621798,13.229965890414615
34834120729660-r3879907-n136082_cleaned.parquet,144.96705743808968,30.25916569053818,0.2087313230004741,16.25485327891317,107.18322915466041,21.991327631127213,0.20517508013678848,11.931867498308737
34834120729660-r3879907-n139058_cleaned.parquet,123.63779967369787,30.316311168976714,0.24520260995413093,13.90289552937847,106.58407297424954,25.36689133624257,0.23799889259599932,13.264772346947955
34834120729660-r4179716-n976057_cleaned.parquet,138.27245651908882,32.42606282410439,0.2345084743585784,12.205651395851154,129.31680542702338,27.92995312551825,0.21598084667564574,11.272273876020915
34834120729660-r4179716-n911952_cleaned.parquet,134.35503766413976,31.50118190776013,0.23446223123026227,13.524255395088648,130.06773385099183,25.62871678850579,0.19704131093624308,13.363705760252316
34834120729660-r4229531-n911952_cleaned.parquet,117.15114080103476,29.234723692234947,0.24954706793582268,15.727346929526597,137.74451772406357,27.993759800388332,0.20322957503446182,15.729063897477543
34834120729660-r4327055-n136082_cleaned.parquet,133.43374225508188,31.07516105614271,0.2328883274272344,14.265849566826805,117.57504739346348,23.52427555362231,0.20007880987620277,11.425186856320574
34834120729660-r4229531-n976057_cleaned.parquet,131.89134520346494,31.28758643272118,0.2372224377911586,14.054318499462946,120.1189285775266,26.761726032168454,0.22279357923922893,13.62772872252376
34757415481374-r1682297-n830961_cleaned.parquet,142.30792606400502,24.102754168783594,0.16937042675994757,15.43461012810262,,,,
34834120729660-r4822976-n136082_cleaned.parquet,127.40191956367062,29.245831583801976,0.2295556588469299,14.173387912137112,105.45677161827237,21.708172117492637,0.2058490107782826,13.086415906335176
34834120729660-r4822976-n139058_cleaned.parquet,141.50473341583557,30.786513049631367,0.21756525245809266,14.092513492145198,122.38258268176209,25.981728902887415,0.21229923681582272,13.184557949672213
34834120729660-r4858666-n386398_cleaned.parquet,134.8355575559227,31.216491251254695,0.23151527547403614,14.187307807036195,123.89704280305291,25.84966827737085,0.20863829912761966,12.316170774622298
34834120729660-r4858666-n830961_cleaned.parquet,146.64510262393378,30.802903890135667,0.21005068249110667,15.61591423082592,138.8668762973045,26.752713053489693,0.19265006722131464,14.366436611252093
34834120729660-r4858666-n911952_cleaned.parquet,128.87463578888372,29.739215708075886,0.23076081283203975,15.464915195896811,138.89448821321864,26.77567515134694,0.19277708925528617,14.915339779769944
34834120729660-r4858666-n976057_cleaned.parquet,142.72153237365322,33.33808468126377,0.2335883319552844,13.86410404862125,117.14989525819468,27.403404278614556,0.23391744583482824,14.397171161639083
34834120729660-r5189505-n830961_cleaned.parquet,145.152068722984,31.472662556562472,0.21682544956783625,13.431963963788885,123.17446237173651,24.839875019674523,0.20166416431929363,13.503224427167666
34834120729660-r5189505-n43543_cleaned.parquet,142.34496800386714,32.29829762477898,0.22690157634445865,14.40194614165082,125.75478834957049,23.800232853214805,0.18925905856606767,14.468314695821544
34834120729660-r5189505-n911952_cleaned.parquet,128.90635740203209,29.74906202713299,0.23078041011082068,16.402936575941432,123.21134655040626,24.78355628786567,0.2011467042747286,14.62086354488989
34834120729660-r5130449-n139058_cleaned.parquet,153.0681935007993,31.91164931652882,0.20847994992743007,15.6790337302106,158.23046568483107,28.949966302789033,0.182960760290326,13.206965023783248
34834120729660-r5130449-n136082_cleaned.parquet,118.15607243357202,27.94214339375581,0.23648503896797207,14.20157684499057,123.91878910632384,26.72498137464575,0.21566528826968595,15.825489668658125
34834120729660-r5189505-n976057_cleaned.parquet,145.75420736434677,31.92530396943394,0.21903521378034166,14.468690800489348,130.9822573756036,27.99775702232137,0.21375228663249587,14.493511598151063
34834120729660-r5573787-n851693_cleaned.parquet,152.0823289719665,33.88808268534783,0.2228272207193412,14.384388171730516,121.93294610949518,26.014719301879484,0.21335266744492826,13.48505899045767
34834120729660-r629115-n386398_cleaned.parquet,138.20411632453747,32.256754754949576,0.23339937776674272,13.85564425569829,125.12675828039214,27.066385693956086,0.21631173112711813,13.466579653087019
34834120729660-r5573787-n976057_cleaned.parquet,146.43068275082834,32.131930522372684,0.2194344103212953,14.540419726509038,134.61828631541914,26.998877251143547,0.20055876500970657,12.067643831339582
34834120729660-r5573787-n911952_cleaned.parquet,146.12323238211508,32.39705456445864,0.22171049761436784,13.69679329944534,143.24103823154684,27.69755722260781,0.19336328167235953,14.113456299444328
34834120729660-r5715171-n136082_cleaned.parquet,143.7196250870435,30.525926865478283,0.2123991545830315,15.193716453398897,127.06626590211152,26.76119506074619,0.21060818046988414,15.185580842433662
34834120729660-r6272977-n911952_cleaned.parquet,141.9913267372554,33.820072303056506,0.23818407138090966,14.271216105239764,150.18574175650264,28.950270068772785,0.19276310607241326,14.202548446110681
34834120729660-r6272977-n976057_cleaned.parquet,136.48156039895488,31.98005920140454,0.23431780167168595,13.2521681125622,120.68688875554116,25.282430253072317,0.20948779535019302,11.492344975294333
34834120729660-r629115-n830961_cleaned.parquet,153.99383350974418,31.856402794574,0.20686804184635252,13.663037837125136,126.4656124710751,25.09154663756832,0.19840608167937507,13.98106873538968
34834120729660-r629115-n911952_cleaned.parquet,117.3216816337527,28.63686424171231,0.24408842289790078,14.471510564020345,140.34786740871914,25.476592482173448,0.18152461417871685,13.168376292021748
34834120729660-r6760045-n43543_cleaned.parquet,130.98035713072125,30.0082251090396,0.22910477392492326,13.95369528725965,105.26585339030707,21.159825958279754,0.20101319921687122,13.779458037940753
34834120729660-r6760045-n911952_cleaned.parquet,144.62334346590268,32.23891592247089,0.22291640581571634,13.520018280368731,134.66354510961025,26.426903536814894,0.19624393160973555,11.625150898754153
34834120729660-r629115-n976057_cleaned.parquet,108.61564574176123,27.535639423664644,0.25351448436012536,15.625973886252508,127.37043978475164,25.96934632195419,0.20388833049364374,11.890907659353035
34834120729660-r7217787-n386398_cleaned.parquet,117.04978418790422,30.772724255207343,0.2629028705068502,13.898017740425978,111.26784412227997,25.17018845476644,0.2262126012534688,15.479550882126828
34834120729660-r6760045-n830961_cleaned.parquet,140.49855161337484,32.249733137564256,0.22953783343126094,13.204137061142132,154.02574423450335,31.70272627178459,0.2058274506599193,15.583046433980767
34834120729660-r6760045-n976057_cleaned.parquet,141.38944592351896,30.981306585852675,0.21912036208566252,13.761355584129571,136.28363488576036,26.72925622966492,0.1961296105146498,12.328239976661692
34834120729660-r7217787-n830961_cleaned.parquet,162.19267505435772,33.07676898019725,0.2039350357166981,15.572862819481852,126.94697328597667,28.065957876470847,0.2210841042523003,13.954281150264713
34834120729660-r7217787-n911952_cleaned.parquet,137.1298580416684,30.021676850630044,0.21892881156128396,15.293865890304467,123.0403232595213,26.40552674002961,0.21460872371355913,12.469706741146574
34834120729660-r7343737-n830961_cleaned.parquet,126.42628975191543,30.93827605356783,0.24471394449902456,14.1738376468744,141.64857403229743,27.535906642829744,0.19439593254607176,14.226038224737874
34834120729660-r7217787-n976057_cleaned.parquet,159.8966195757484,35.54521384489342,0.22230122149677128,13.660085091182006,135.79470923068055,30.47507884930489,0.2244202224221822,13.759434467578025
34834120729660-r7343737-n43543_cleaned.parquet,143.76853355778897,32.25067630889498,0.22432360900399356,13.48263477724194,108.7922364885122,23.292150002218484,0.21409753815179627,13.593692053991433
34834120729660-r7343737-n976057_cleaned.parquet,123.89657698340368,28.02814193102362,0.2262220846890554,15.489818800986153,138.84828620932984,26.593446398734308,0.19152880546643272,12.595392466928349
34834120729660-r7343737-n911952_cleaned.parquet,116.82787356622077,31.84448098126479,0.2725760557750338,16.504650466635628,154.85317135853398,32.81233829699351,0.21189322768871544,16.252265762357986
34834120729660-r8015356-n911952_cleaned.parquet,159.28466909427607,31.911646669037896,0.20034349099944013,14.933835496450698,124.1204861360756,27.329397827239408,0.22018442465071947,14.067372010847915
34834120729660-r8015356-n851693_cleaned.parquet,138.22524053545877,32.25844506987049,0.23337593731005493,14.333194493474332,156.3962926982826,28.795186003430356,0.18411680677739337,13.409112064134474
34834120729660-r8015356-n976057_cleaned.parquet,137.82466030930087,31.824756254446104,0.23090756170213803,14.162153211956989,121.93861370505601,24.611421152691932,0.20183451660539464,11.818454091292232
34834120729660-r8062914-n139058_cleaned.parquet,127.5706048142557,31.01324615856938,0.2431065228837398,14.516660137423077,122.4791167350141,25.025828315707262,0.20432730887381492,14.837488494966639
34834120729660-r8062914-n136082_cleaned.parquet,116.6658629768024,27.335059645356672,0.23430212529942815,14.753670936472295,105.69094566489842,23.820679192744233,0.22538050958754402,12.176786300390178
34834120729660-r8333645-n43543_cleaned.parquet,122.78480798951686,28.648452111571046,0.23332244909335198,14.384329933891589,125.30475621629205,25.663495009294618,0.2048086264578508,11.8033323617378
34834120729660-r8579942-n136082_cleaned.parquet,135.05567208141102,29.861765608637725,0.22110708234924908,14.718837303372593,93.76189723471158,21.241158894821236,0.22654361229112957,15.369098061489028
34834120729660-r8333645-n830961_cleaned.parquet,138.63899971340584,31.159785736087574,0.2247548366657362,13.937466341547337,100.59038296458769,23.44192113651498,0.23304336304960271,14.13463708673966
34834120729660-r8333645-n976057_cleaned.parquet,155.55536933021187,32.4107361855916,0.20835498205651978,14.009486783590543,115.29978805464548,24.14286778317967,0.20939212630414672,14.00310872296514
34834120729660-r8333645-n911952_cleaned.parquet,132.8629635981025,31.449819074914895,0.23670869761755073,13.996713366820517,121.73159899380528,25.26331721404242,0.20753294479708617,11.945642372080929
34834120729660-r8607415-n911952_cleaned.parquet,153.22426893645468,31.969422648387734,0.2086446414154283,15.000782791178382,120.27441146289539,26.35392827199056,0.2191150050243292,13.241530741765567
34834120729660-r8579942-n139058_cleaned.parquet,147.3759892806166,32.45778010702676,0.22023791165346712,13.546623087484345,160.94969463009565,31.214021837463633,0.19393650860414238,14.576962716142996
34834120729660-r8607415-n976057_cleaned.parquet,134.1321358860334,30.919334523961954,0.23051399517139465,14.847568869209908,109.24744306603183,23.896325129728847,0.21873578418934092,15.374357064541849
34834120729660-r8937440-n830961_cleaned.parquet,126.05741669675182,29.84057417840917,0.23672208236818554,14.55279321752076,137.13099694169134,28.029966672172662,0.204402850539263,15.628131773285286
34834120729660-r8642123-n911952_cleaned.parquet,157.43183294840443,33.36154758000403,0.2119110662386666,16.274861098962127,142.91344016436668,27.88938849577293,0.19514881500086323,14.373353172975035
34834120729660-r8937440-n43543_cleaned.parquet,140.6048419938897,29.982037193949637,0.2132361643367344,15.706710691323833,110.154650121298,24.048032690556564,0.21831155256791981,13.329309951533237
34834120729660-r8642123-n851693_cleaned.parquet,144.36475623167337,33.494006895786214,0.23200958301786465,15.94061463470403,127.58890630068116,28.253347961645904,0.22144047457435623,16.013273296652674
34834120729660-r8642123-n976057_cleaned.parquet,162.08919250240265,34.037190486048594,0.20999049943162656,13.103274549135843,123.51963880832731,27.406983517415586,0.2218836112364659,12.366294603952095
34834120729660-r8937440-n911952_cleaned.parquet,146.6494824064575,32.18428410087424,0.2194640142791056,15.38307838668253,121.9895454290962,25.976808284741992,0.21294290583155304,12.866974206500222
34834120729660-r8937440-n976057_cleaned.parquet,137.876045474931,31.614242426333707,0.22929467056757075,14.039105092622172,130.8903414986408,27.926442989235824,0.21335755312034096,13.047527359484477
34834120729660-r8939293-n136082_cleaned.parquet,131.52564276206687,30.84257423089472,0.23449856304211109,14.788871704866853,117.95167955621682,22.565118528190943,0.19130815782437594,13.394213937451322
34834120729660-r8939293-n139058_cleaned.parquet,140.47536434309248,31.80612513152038,0.22641781553837534,13.985443654948513,113.15394945464962,23.82399828109982,0.21054499993964518,12.476197749477056
34834120729660-r9040233-n911952_cleaned.parquet,122.84497397871965,28.283810057757858,0.23023986364031013,13.84117801076393,125.68082119038056,25.601734027014654,0.2037043821366611,12.385846897641843
34834120729660-r9040233-n976057_cleaned.parquet,135.92570653348673,28.93935321683616,0.2129056670358866,15.174780737191137,141.66913500429266,28.118060000977398,0.19847696536105344,13.442186326657504
34834120729660-r9102715-n43543_cleaned.parquet,157.93999689168206,31.68870461061628,0.20063761703344174,15.094477348485093,126.63958145392233,26.40593298925279,0.20851247837439008,15.604718959404273
34834120729660-r9102715-n830961_cleaned.parquet,138.4850865645961,30.96520187853056,0.22359954163069323,15.951196520019598,139.2623308907843,29.839460898520777,0.21426799844332783,12.792938639117226
34834120729660-r9102715-n976057_cleaned.parquet,156.00192207866525,32.7295395179052,0.20980215552344966,14.078895854983289,141.45222816489286,28.54536414143266,0.20180215265437124,12.413938833048954
34834120729660-r9102715-n911952_cleaned.parquet,149.74677216391038,32.5846719211511,0.21759849277742327,15.383930214479976,115.27114465024218,26.04452674907204,0.22594142556748978,13.87893236651996
34834120729660-r9175025-n851693_cleaned.parquet,138.52031739013665,31.26012932750556,0.22567179975095436,15.842318412758624,130.25834976639106,29.025192427165795,0.22282788381105992,13.667463395580423
34834120729660-r9175025-n911952_cleaned.parquet,160.1520217310832,32.99087409464959,0.20599723773731501,16.154139957860874,126.24563255720024,31.093913822469325,0.2462969466162014,15.47212159379934
34834120729660-r9189566-n43543_cleaned.parquet,134.62753169721654,29.56210257851495,0.21958437628494493,15.255581722624441,122.7685270731066,24.405513896506978,0.1987929193120799,13.58342684880377
34834120729660-r9175025-n976057_cleaned.parquet,137.11163117358947,31.97623416700641,0.23321314095171886,14.721686351548145,133.75415752132668,29.09217045624933,0.21750479383499294,12.878918479312155
34834120729660-r9189566-n830961_cleaned.parquet,170.2117608383752,32.89126455457666,0.19323732033891947,14.761021302573567,138.20995446197912,26.92420113229714,0.19480652632516318,14.378586972183866
34834120729660-r9189566-n911952_cleaned.parquet,139.45977664009368,33.0825241297908,0.23721911024687395,15.32142121300987,137.221426696263,27.720966442777534,0.20201631122913014,15.140585925504286
34834120729660-r9189566-n976057_cleaned.parquet,137.0124918079023,32.02734769276968,0.23375494650278653,12.708302191994457,122.71028090421048,27.050904273187587,0.22044529662762272,11.987012823227577
34834120729660-r9192091-n43543_cleaned.parquet,132.78031100815943,30.83877626885981,0.23225413492942298,13.323887079748152,134.90490219493614,26.431071807868143,0.19592373129388232,13.854230596288321
34834120729660-r9192091-n911952_cleaned.parquet,131.84485139433647,32.28651092597624,0.24488260697727282,14.304676298716938,126.37891054261763,30.217907698406595,0.23910561951091103,13.903876937420423
34834120729660-r9192091-n976057_cleaned.parquet,141.28474189537874,31.487067091966345,0.22286247382100535,14.623656463143965,136.2112686937016,29.12258885567264,0.21380454888178618,14.667299006358059
34834120729660-r9192091-n830961_cleaned.parquet,180.24293177980528,35.44931792781358,0.19667521815013767,14.75604193662046,121.22815946602593,25.49015636637822,0.21026596855594273,15.461962103485993
34834120729660-r9352821-n386398_cleaned.parquet,138.64426820754636,31.6772276102121,0.22847845078450868,14.454756535976866,125.24983654380075,28.08760212641914,0.22425260504509087,13.343071537733541
34834120729660-r9352821-n830961_cleaned.parquet,137.04010795205215,29.14999082893979,0.21271138256209518,16.260617443786007,114.87986622232205,23.942923964191657,0.2084170599385618,12.292787957305132
34834120729660-r9352821-n911952_cleaned.parquet,154.7249101721576,33.4068159716594,0.21591103807711812,13.703688731219254,126.1169460757852,25.929089549782628,0.20559560278443093,14.718347118731302
34834120729660-r9352821-n976057_cleaned.parquet,158.97064209057203,33.12840479707421,0.20839322507233515,13.899937000115873,129.04009792137646,27.11731183122754,0.21014639842996705,13.975505895266918
34834120729660-r9535192-n851693_cleaned.parquet,141.3850530223348,32.20360139708133,0.22777231898759537,16.150673457426677,146.89131932686843,28.79239210720732,0.19601152906209074,13.656950039200202
34834120729660-r9555635-n139058_cleaned.parquet,149.1693902979919,30.682072555878506,0.20568611626410557,15.417660415658837,103.21764086144178,22.023746013095565,0.21337191810709952,12.991711003723212
34834120729660-r9555635-n136082_cleaned.parquet,124.29274768767671,29.65813099468067,0.23861513681559066,14.016481500466744,122.14308008785078,25.77563070494348,0.21102817029343368,12.613781306387331
34834120729660-r9720335-n851693_cleaned.parquet,139.0561272802765,32.63556478034145,0.23469346816025144,14.354625013747302,129.69075472739988,27.94198586690146,0.2154508694596881,12.66948622283908
34834120729660-r9535192-n976057_cleaned.parquet,144.37465124616492,32.35362737497393,0.2240949300705816,12.918050996829901,124.76281582173986,25.55991890242717,0.20486808296269124,12.108746681769466
34834120729660-r9720335-n911952_cleaned.parquet,148.15999360903677,31.918310076029446,0.21543136779726912,15.430889206067402,138.98613803853942,28.33477958274623,0.2038676661041498,14.113335092311978
34865696896217-r1682297-n976057_cleaned.parquet,,,,,92.67312154056833,17.12947793546326,0.18483760610097402,13.253479930328895
34834120729660-r9720335-n976057_cleaned.parquet,150.36166099721376,34.16367773535473,0.22721003152517577,14.775675118486534,117.10355180608295,26.351139740523827,0.2250242570281717,13.880958570140923
35382950605730-r1682297-n851693_cleaned.parquet,,,,,203.00568736344835,52.65329103892238,0.2593685513088868,29.90392588021771
35559293383410-r4229531-n851693_cleaned.parquet,,,,,172.76864252636273,11.02690279651396,0.06382467695103507,3.791241613194175
35128326354666-r4229531-n851693_cleaned.parquet,,,,,172.36140472904762,28.55475433250798,0.16566791375015824,22.420102979922913
35594968607442-r1682297-n685852_cleaned.parquet,,,,,214.33098730117558,33.68575946844078,0.15716700553945526,21.164876546404404
35519270323607-r8333645-n976057_cleaned.parquet,,,,,191.3186096702612,48.95556733251586,0.25588502559626103,37.20741561373872
35788198599136-r8642123-n911952_cleaned.parquet,,,,,148.5455683757546,27.652208885175703,0.18615303834058408,21.01766952609888
35863251305482-r8015356-n386398_cleaned.parquet,,,,,194.53144348415458,19.680534604482002,0.10116891260350445,11.082457509306707
35818971251309-r9535192-n911952_cleaned.parquet,,,,,119.23419261457155,27.120933053376266,0.22745935925482025,16.603987263772943
35984741468933-r9102715-n830961_cleaned.parquet,,,,,217.4298218880506,33.18569331206441,0.15262714665309768,11.710023087088556
36033209439933-r9175025-n911952_cleaned.parquet,231.0834547552841,40.946672094447315,0.17719430470610534,29.27425179852675,219.307185112313,40.910730660163004,0.18654532745569435,31.62961914410945
36091992084839-r5573787-n911952_cleaned.parquet,,,,,145.40066847257344,27.323718782512508,0.18792017306073466,15.339658343616124
35979304188125-r3405251-n139058_cleaned.parquet,186.7228576760131,56.66783005544926,0.3034863045732454,19.4967290199751,131.7798364001725,67.99506883454185,0.5159747552581788,18.657452830870053
35979304188125-r4858666-n911952_cleaned.parquet,,,,,202.6729152288664,51.148565761112366,0.252370010582585,15.310673352244173
35979304188125-r9352821-n911952_cleaned.parquet,192.3220267382547,53.19677063125046,0.27660258959131023,15.694575755000438,181.3456831795997,55.707588285421714,0.3071900433949149,19.4666759124789
35979304188125-r7217787-n911952_cleaned.parquet,160.55679384981065,43.60377616988558,0.2715785182573699,17.899947184054017,149.0612114203106,54.52943242312248,0.36581906120006535,17.24265035496731
36414729912824-r9555635-n139058_cleaned.parquet,,,,,143.65237976808626,25.169979416871897,0.1752144966724989,25.544886595239273
36459301859621-r3405251-n208530_cleaned.parquet,,,,,134.43719797578348,25.627221296018615,0.19062597020680924,16.377440238109266
3653500198347-r5130449-n139058_cleaned.parquet,160.57498736340534,31.543796001907566,0.1964427743065563,30.56943922140053,,,,
3653500198347-r3879907-n139058_cleaned.parquet,176.5297248272698,34.91919241809748,0.1978091364061497,28.44640189231501,156.41304403532803,31.52109541927719,0.20152472329710377,29.21542103461814
36442778948476-r629115-n976057_cleaned.parquet,169.20438784962354,37.51398116422015,0.221708087130458,39.32708871602642,201.8914467259073,36.69109024220145,0.1817367245478911,31.059585251257186
36334114457302-r8642123-n386398_cleaned.parquet,204.06940503390757,34.46087841214129,0.16886842202737531,30.30406173534398,160.32301275068534,27.4459262873703,0.1711914329482495,27.821511316168774
3653500198347-r9102715-n830961_cleaned.parquet,164.48439471925604,33.54953946000648,0.2039679175478576,31.740992407047624,,,,
36724624512146-r3117156-n136082_cleaned.parquet,,,,,182.0516764246182,17.32524249727573,0.0951666188278665,11.443842947786466
368287714133-r8333645-n851693_cleaned.parquet,,,,,224.40355361498365,28.753602573728514,0.12813345470928678,15.997575310768275
36816413932929-r9192091-n386398_cleaned.parquet,66.01710460670101,7.4741595229014886,0.11321550024692888,18.528502251972796,78.86879515279246,7.235064905468191,0.0917354562276716,13.970351739308972
36591904113286-r9352821-n830961_cleaned.parquet,108.77708435168938,9.204779845249194,0.08462057886649209,12.66568639981443,127.4808827308792,10.343574183600143,0.081138237844149,10.828188257566635
37207739117542-r1485405-n43543_cleaned.parquet,118.18758084361822,28.811342457098007,0.24377639555225514,11.228827635875042,40.32424176089623,15.161859130364316,0.3759986169180069,8.173049154898303
37207739117542-r1485405-n685852_cleaned.parquet,52.31330826010483,20.64878532966201,0.39471381215263696,7.807698108983705,37.75281741863735,13.321156534048743,0.3528519841666842,6.703965432864411
37207739117542-r1485405-n830961_cleaned.parquet,53.07813850307744,21.831958681875943,0.4113173388816214,8.579653601421198,,,,
37207739117542-r1485405-n976057_cleaned.parquet,,,,,34.62038099325346,14.727573200045073,0.4254018233628065,7.438213100755203
37207739117542-r1682297-n386398_cleaned.parquet,42.3719096760211,19.298696906436682,0.4554596914322723,7.771767087995065,,,,
37207739117542-r1682297-n43543_cleaned.parquet,85.38786654624487,27.852592007475373,0.3261891078212008,10.163667835771331,32.91489759662768,12.447803331338406,0.37818143880884364,7.030322131164219
37207739117542-r1682297-n685852_cleaned.parquet,49.2323622200789,20.232655194787416,0.4109625108854871,8.152331142433441,38.807894325968384,14.765748273148727,0.38048310864596935,7.634430705996345
37207739117542-r1682297-n976057_cleaned.parquet,51.95162918203675,21.053080215212645,0.40524388833781066,8.404344942232497,87.32839897218511,22.797018180914478,0.26104930869253123,9.152092909400427
37207739117542-r2100214-n851693_cleaned.parquet,,,,,40.75919471183452,18.047537554666885,0.4427844485707355,7.877045630521291
37207739117542-r2100214-n976057_cleaned.parquet,47.21360050010086,20.6447509236518,0.4372627951475062,8.993701717360409,,,,
37207739117542-r2582019-n976057_cleaned.parquet,,,,,43.96296285612329,16.341345425348003,0.37170709987923234,7.550341815169154
37207739117542-r2582019-n386398_cleaned.parquet,21.95797252433594,11.304668308226654,0.5148320636478496,6.89520023939996,37.03162575427527,28.152284925405585,0.7602227650552293,3.0000000000000004
37207739117542-r2652301-n386398_cleaned.parquet,27.042546001374774,12.8338339800988,0.474579352825964,6.6727684225815285,,,,
37207739117542-r2652301-n685852_cleaned.parquet,29.257698817930716,14.00568367685264,0.47870079475523175,6.498489797139556,,,,
37207739117542-r2652301-n830961_cleaned.parquet,,,,,34.257343329107485,14.329465733383254,0.4182888788462448,7.349789290296475
37207739117542-r2652301-n976057_cleaned.parquet,42.50691467395573,19.63867540756997,0.4620113117643591,7.963061062057476,,,,
37207739117542-r2825489-n136082_cleaned.parquet,,,,,72.03581210729423,20.407419927294708,0.2832954794331844,9.11231418402337
37207739117542-r2998125-n208530_cleaned.parquet,23.168239803412646,12.984934095601165,0.5604626940061499,6.560462076694108,,,,
35572917566184-r3879907-n208530_cleaned.parquet,,,,,147.8848046098595,42.34274333592109,0.28632247544044226,18.914725578085562
37207739117542-r3041626-n830961_cleaned.parquet,49.29468220197838,19.550646458734086,0.39660761740237865,7.834160857399328,,,,
37207739117542-r3117156-n136082_cleaned.parquet,50.83985413418385,20.963564634655977,0.4123450979880061,7.570191553497571,36.02083667991749,14.006803827469595,0.3888528173827438,7.269695154907014
37207739117542-r3226521-n976057_cleaned.parquet,55.19430981128562,20.14125461775664,0.3649154176693472,7.872731315057608,,,,
37207739117542-r3226521-n830961_cleaned.parquet,,,,,43.226004499941006,14.332390195656108,0.331568701790971,6.710989469405023
37207739117542-r3741709-n685852_cleaned.parquet,25.721222231030648,13.39362439186182,0.5207227040596639,6.475692689017942,41.040415379997555,17.336129136182183,0.422416025170923,8.242314295557376
37207739117542-r3475376-n208530_cleaned.parquet,50.94665693308985,20.872150456704873,0.4096863604635933,8.374983994246845,40.32382609894435,13.69955933714739,0.3397385779695651,6.945841640802058
37207739117542-r3475376-n136082_cleaned.parquet,42.16525161985864,18.298635154635978,0.4339742904799325,7.713570299513117,33.59708834062286,13.301972273466012,0.39592634155092393,6.9997948962569145
37207739117542-r3741709-n830961_cleaned.parquet,53.12076288940934,21.386866516762307,0.40260842189497614,8.04800191344197,44.02100059430192,15.565222271077335,0.3535862897467192,6.871660538825027
37207739117542-r3879907-n136082_cleaned.parquet,43.80926593514332,19.85569751512234,0.4532305458967828,8.627629336461435,35.005546217518,12.32038289280357,0.35195516779675384,6.385980291497187
37207739117542-r3879907-n208530_cleaned.parquet,,,,,48.782234342690664,20.665633303160178,0.42363031504432586,8.433830595181053
37207739117542-r4179716-n976057_cleaned.parquet,29.76612299412613,14.276564800875807,0.4796245988667406,6.289109180530222,20.158686568381924,8.176277199020337,0.4055957302220519,5.529500528729683
37207739117542-r4858666-n830961_cleaned.parquet,44.08668681587016,18.241079644880834,0.41375483081923226,8.170298705579558,38.1944148943436,13.73222366051645,0.35953486127496936,7.076104635653375
37207739117542-r4858666-n976057_cleaned.parquet,26.161367792297984,13.715419334617138,0.5242623185265953,6.653444819952665,,,,
37207739117542-r5130449-n136082_cleaned.parquet,45.19123909994021,18.863586421863616,0.4174168887059477,8.088880631942288,41.56537304035847,16.366353809550372,0.3937497155062036,7.945811887548284
37207739117542-r5130449-n208530_cleaned.parquet,21.645836637103816,11.862506552871041,0.5480271680761529,6.420198903779061,,,,
37207739117542-r5189505-n386398_cleaned.parquet,37.59110529464748,17.066767007585536,0.45401077924717576,8.43287222076161,,,,
37207739117542-r5189505-n830961_cleaned.parquet,42.691291799336994,17.679700738995372,0.4141289708940113,7.3640744607043205,32.69679799114777,12.035131346115593,0.3680828731111208,6.751152264512927
37207739117542-r5189505-n976057_cleaned.parquet,51.49204861633144,20.82526149973559,0.4044364529930658,8.130094381876857,40.58980492742213,15.966463276048636,0.3933614193169435,7.955007414489564
37207739117542-r5573787-n976057_cleaned.parquet,51.91294552475163,21.689710249606655,0.41780927724983735,8.378046551829057,45.79913233279183,17.114573021534543,0.37368771305915416,6.982598477794201
37207739117542-r6272977-n976057_cleaned.parquet,26.845592195745617,13.815447927773889,0.5146263053926338,6.668250080245124,43.402490799359775,33.17943119013176,0.764459149211344,3.0000000000000004
37207739117542-r629115-n830961_cleaned.parquet,48.365054518630394,19.44871093097245,0.4021232090926463,7.744449766885732,37.99000516951273,14.070192461633289,0.3703656369313876,7.189499245524661
37207739117542-r6760045-n830961_cleaned.parquet,,,,,37.80734987195368,16.270564714937628,0.4303545413799947,7.642459160699259
37207739117542-r6760045-n685852_cleaned.parquet,48.07384207876379,19.34464870381794,0.4023944803938039,7.954681672012841,35.69217723861741,12.973145018079485,0.3634730638971247,6.987897950584586
37207739117542-r6760045-n43543_cleaned.parquet,,,,,59.283559307922324,16.930059896411276,0.2855776558299332,9.100016380029901
37207739117542-r7217787-n43543_cleaned.parquet,42.01127528551856,18.803341256616456,0.44757844480617415,8.565407090416553,,,,
