timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 18:08:01.744, 81 %, 37 %, 1597 MiB, 85
2026/03/24 18:08:06.744, 0 %, 0 %, 8521 MiB, 69
2026/03/24 18:08:06.745, 88 %, 24 %, 1597 MiB, 85
2026/03/24 18:08:11.745, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:11.746, 82 %, 37 %, 1597 MiB, 85
2026/03/24 18:08:16.746, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:16.746, 79 %, 34 %, 1597 MiB, 86
2026/03/24 18:08:21.747, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:21.747, 76 %, 33 %, 1597 MiB, 85
2026/03/24 18:08:26.748, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:26.748, 76 %, 29 %, 1597 MiB, 85
2026/03/24 18:08:31.749, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:31.749, 80 %, 23 %, 1597 MiB, 86
2026/03/24 18:08:36.750, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:36.750, 88 %, 34 %, 1597 MiB, 85
2026/03/24 18:08:41.751, 12 %, 8 %, 8521 MiB, 68
2026/03/24 18:08:41.751, 87 %, 42 %, 1597 MiB, 86
2026/03/24 18:08:46.752, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:46.752, 90 %, 36 %, 1597 MiB, 85
2026/03/24 18:08:51.753, 0 %, 0 %, 8521 MiB, 68
2026/03/24 18:08:51.753, 75 %, 23 %, 1597 MiB, 85
2026/03/24 18:08:56.754, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:08:56.754, 90 %, 33 %, 1597 MiB, 85
2026/03/24 18:09:01.754, 16 %, 11 %, 8521 MiB, 67
2026/03/24 18:09:01.755, 89 %, 23 %, 1597 MiB, 85
2026/03/24 18:09:06.755, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:06.756, 79 %, 26 %, 1597 MiB, 85
2026/03/24 18:09:11.756, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:11.756, 90 %, 32 %, 1597 MiB, 85
2026/03/24 18:09:16.757, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:16.757, 78 %, 34 %, 1597 MiB, 85
2026/03/24 18:09:21.758, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:21.758, 80 %, 28 %, 1597 MiB, 85
2026/03/24 18:09:26.758, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:26.759, 75 %, 23 %, 1597 MiB, 85
2026/03/24 18:09:31.759, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:31.759, 87 %, 42 %, 1597 MiB, 85
2026/03/24 18:09:36.760, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:36.760, 90 %, 27 %, 1597 MiB, 85
2026/03/24 18:09:41.761, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:41.761, 43 %, 29 %, 1597 MiB, 85
2026/03/24 18:09:46.762, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:46.762, 52 %, 36 %, 1597 MiB, 85
2026/03/24 18:09:51.763, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:51.763, 49 %, 34 %, 1597 MiB, 85
2026/03/24 18:09:56.763, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:09:56.764, 52 %, 36 %, 1597 MiB, 86
2026/03/24 18:10:01.764, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:01.764, 16 %, 10 %, 1597 MiB, 85
2026/03/24 18:10:06.765, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:06.765, 50 %, 34 %, 1597 MiB, 84
2026/03/24 18:10:11.766, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:11.766, 73 %, 23 %, 1597 MiB, 84
2026/03/24 18:10:16.767, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:16.767, 81 %, 34 %, 1597 MiB, 85
2026/03/24 18:10:21.768, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:21.768, 90 %, 35 %, 1597 MiB, 85
2026/03/24 18:10:26.769, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:26.769, 90 %, 32 %, 1597 MiB, 85
2026/03/24 18:10:31.770, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:31.770, 90 %, 43 %, 1597 MiB, 85
2026/03/24 18:10:36.771, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:36.771, 90 %, 40 %, 1597 MiB, 85
2026/03/24 18:10:41.771, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:41.772, 88 %, 23 %, 1597 MiB, 85
2026/03/24 18:10:46.772, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:46.772, 92 %, 31 %, 1597 MiB, 84
2026/03/24 18:10:51.773, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:51.773, 91 %, 24 %, 1597 MiB, 85
2026/03/24 18:10:56.774, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:10:56.774, 89 %, 34 %, 1597 MiB, 85
2026/03/24 18:11:01.775, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:01.775, 91 %, 36 %, 1597 MiB, 85
2026/03/24 18:11:06.776, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:06.776, 93 %, 33 %, 1597 MiB, 85
2026/03/24 18:11:11.776, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:11.776, 92 %, 43 %, 1597 MiB, 85
2026/03/24 18:11:16.777, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:16.777, 90 %, 43 %, 1597 MiB, 86
2026/03/24 18:11:21.778, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:21.778, 92 %, 42 %, 1597 MiB, 85
2026/03/24 18:11:26.779, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:26.779, 91 %, 37 %, 1597 MiB, 85
2026/03/24 18:11:31.780, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:31.780, 90 %, 32 %, 1597 MiB, 85
2026/03/24 18:11:36.780, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:36.781, 85 %, 23 %, 1597 MiB, 85
2026/03/24 18:11:41.781, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:41.781, 88 %, 23 %, 1597 MiB, 85
2026/03/24 18:11:46.782, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:46.782, 91 %, 43 %, 1597 MiB, 85
2026/03/24 18:11:51.783, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:51.783, 81 %, 29 %, 1597 MiB, 85
2026/03/24 18:11:56.784, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:11:56.784, 87 %, 42 %, 1597 MiB, 86
2026/03/24 18:12:01.785, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:01.785, 84 %, 33 %, 1597 MiB, 85
2026/03/24 18:12:06.786, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:06.786, 87 %, 23 %, 1597 MiB, 86
2026/03/24 18:12:11.787, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:11.787, 85 %, 23 %, 1597 MiB, 85
2026/03/24 18:12:16.788, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:16.788, 83 %, 39 %, 1597 MiB, 86
2026/03/24 18:12:21.789, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:21.789, 85 %, 30 %, 1597 MiB, 85
2026/03/24 18:12:26.789, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:26.790, 84 %, 33 %, 1597 MiB, 86
2026/03/24 18:12:31.790, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:31.790, 72 %, 24 %, 1597 MiB, 85
2026/03/24 18:12:36.791, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:36.792, 91 %, 24 %, 1597 MiB, 85
2026/03/24 18:12:41.792, 21 %, 15 %, 8521 MiB, 67
2026/03/24 18:12:41.793, 81 %, 38 %, 1597 MiB, 86
2026/03/24 18:12:46.793, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:46.793, 84 %, 31 %, 1597 MiB, 85
2026/03/24 18:12:51.794, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:51.794, 84 %, 31 %, 1597 MiB, 86
2026/03/24 18:12:56.795, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:12:56.795, 84 %, 24 %, 1597 MiB, 85
2026/03/24 18:13:01.796, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:01.796, 71 %, 24 %, 1597 MiB, 85
2026/03/24 18:13:06.797, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:06.797, 81 %, 31 %, 1597 MiB, 86
2026/03/24 18:13:11.798, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:11.798, 93 %, 37 %, 1597 MiB, 85
2026/03/24 18:13:16.799, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:16.799, 86 %, 23 %, 1597 MiB, 85
2026/03/24 18:13:21.800, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:21.800, 91 %, 38 %, 1597 MiB, 85
2026/03/24 18:13:26.800, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:26.801, 93 %, 36 %, 1597 MiB, 85
2026/03/24 18:13:31.801, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:31.802, 92 %, 42 %, 1597 MiB, 85
2026/03/24 18:13:36.802, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:36.802, 93 %, 24 %, 1597 MiB, 85
2026/03/24 18:13:41.803, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:41.803, 93 %, 43 %, 1597 MiB, 85
2026/03/24 18:13:46.804, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:46.804, 87 %, 23 %, 1597 MiB, 85
2026/03/24 18:13:51.805, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:51.805, 82 %, 23 %, 1597 MiB, 86
2026/03/24 18:13:56.806, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:13:56.806, 92 %, 25 %, 1597 MiB, 85
2026/03/24 18:14:01.806, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:01.806, 92 %, 39 %, 1597 MiB, 85
2026/03/24 18:14:06.807, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:06.807, 84 %, 23 %, 1597 MiB, 85
2026/03/24 18:14:11.808, 14 %, 10 %, 8521 MiB, 67
2026/03/24 18:14:11.808, 92 %, 36 %, 1597 MiB, 86
2026/03/24 18:14:16.809, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:16.809, 86 %, 40 %, 1597 MiB, 85
2026/03/24 18:14:21.810, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:21.810, 84 %, 31 %, 1597 MiB, 85
2026/03/24 18:14:26.811, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:26.811, 90 %, 24 %, 1597 MiB, 85
2026/03/24 18:14:31.812, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:31.812, 92 %, 24 %, 1597 MiB, 86
2026/03/24 18:14:36.813, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:36.813, 76 %, 30 %, 1597 MiB, 85
2026/03/24 18:14:41.813, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:41.814, 84 %, 39 %, 1597 MiB, 85
2026/03/24 18:14:46.814, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:46.815, 93 %, 38 %, 1597 MiB, 85
2026/03/24 18:14:51.815, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:51.815, 84 %, 33 %, 1597 MiB, 85
2026/03/24 18:14:56.816, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:14:56.816, 79 %, 27 %, 1597 MiB, 85
2026/03/24 18:15:01.817, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:01.817, 89 %, 43 %, 1597 MiB, 85
2026/03/24 18:15:06.818, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:06.818, 84 %, 23 %, 1597 MiB, 85
2026/03/24 18:15:11.819, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:11.819, 93 %, 25 %, 1597 MiB, 85
2026/03/24 18:15:16.820, 48 %, 36 %, 8521 MiB, 67
2026/03/24 18:15:16.820, 71 %, 23 %, 1597 MiB, 85
2026/03/24 18:15:21.821, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:21.821, 81 %, 36 %, 1597 MiB, 85
2026/03/24 18:15:26.822, 11 %, 7 %, 8521 MiB, 67
2026/03/24 18:15:26.822, 84 %, 23 %, 1597 MiB, 85
2026/03/24 18:15:31.822, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:31.822, 93 %, 34 %, 1597 MiB, 85
2026/03/24 18:15:36.824, 11 %, 7 %, 8521 MiB, 67
2026/03/24 18:15:36.824, 90 %, 31 %, 1597 MiB, 85
2026/03/24 18:15:41.825, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:41.826, 85 %, 29 %, 1597 MiB, 85
2026/03/24 18:15:46.826, 11 %, 7 %, 8521 MiB, 67
2026/03/24 18:15:46.827, 77 %, 26 %, 1597 MiB, 86
2026/03/24 18:15:51.827, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:51.827, 85 %, 24 %, 1597 MiB, 85
2026/03/24 18:15:56.828, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:15:56.828, 92 %, 26 %, 1597 MiB, 85
2026/03/24 18:16:01.829, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:01.829, 91 %, 28 %, 1597 MiB, 85
2026/03/24 18:16:06.830, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:06.830, 87 %, 42 %, 1597 MiB, 85
2026/03/24 18:16:11.831, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:11.831, 85 %, 23 %, 1597 MiB, 86
2026/03/24 18:16:16.831, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:16.831, 89 %, 43 %, 1597 MiB, 86
2026/03/24 18:16:21.832, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:21.832, 90 %, 24 %, 1597 MiB, 85
2026/03/24 18:16:26.833, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:26.833, 92 %, 24 %, 1597 MiB, 85
2026/03/24 18:16:31.834, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:31.834, 85 %, 23 %, 1597 MiB, 86
2026/03/24 18:16:36.835, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:36.835, 91 %, 24 %, 1597 MiB, 85
2026/03/24 18:16:41.836, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:41.836, 92 %, 24 %, 1597 MiB, 85
2026/03/24 18:16:46.836, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:46.836, 91 %, 43 %, 1597 MiB, 85
2026/03/24 18:16:51.837, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:51.837, 85 %, 28 %, 1597 MiB, 85
2026/03/24 18:16:56.847, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:16:56.847, 93 %, 39 %, 1597 MiB, 85
2026/03/24 18:17:01.848, 0 %, 0 %, 8521 MiB, 67
2026/03/24 18:17:01.849, 92 %, 28 %, 1597 MiB, 85
2026/03/24 18:17:06.849, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:06.850, 83 %, 38 %, 1597 MiB, 86
2026/03/24 18:17:11.851, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:11.851, 92 %, 43 %, 1597 MiB, 85
2026/03/24 18:17:16.852, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:16.852, 87 %, 40 %, 1597 MiB, 85
2026/03/24 18:17:21.852, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:21.853, 84 %, 32 %, 1597 MiB, 85
2026/03/24 18:17:26.853, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:26.854, 92 %, 41 %, 1597 MiB, 86
2026/03/24 18:17:31.854, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:31.854, 85 %, 23 %, 1597 MiB, 86
2026/03/24 18:17:36.855, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:36.855, 88 %, 23 %, 1597 MiB, 85
2026/03/24 18:17:41.856, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:41.856, 92 %, 43 %, 1597 MiB, 86
2026/03/24 18:17:46.857, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:46.857, 88 %, 23 %, 1597 MiB, 85
2026/03/24 18:17:51.857, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:51.858, 87 %, 37 %, 1597 MiB, 86
2026/03/24 18:17:56.858, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:17:56.858, 87 %, 23 %, 1597 MiB, 86
2026/03/24 18:18:01.859, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:01.860, 89 %, 23 %, 1597 MiB, 85
2026/03/24 18:18:06.861, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:06.861, 93 %, 27 %, 1597 MiB, 85
2026/03/24 18:18:11.861, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:11.862, 84 %, 34 %, 1597 MiB, 85
2026/03/24 18:18:16.862, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:16.862, 80 %, 23 %, 1597 MiB, 85
2026/03/24 18:18:21.863, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:21.863, 92 %, 38 %, 1597 MiB, 85
2026/03/24 18:18:26.864, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:26.864, 92 %, 35 %, 1597 MiB, 86
2026/03/24 18:18:31.865, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:31.866, 87 %, 23 %, 1597 MiB, 85
2026/03/24 18:18:36.867, 19 %, 0 %, 8523 MiB, 68
2026/03/24 18:18:36.867, 85 %, 34 %, 1597 MiB, 85
2026/03/24 18:18:41.868, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:41.868, 92 %, 37 %, 1597 MiB, 85
2026/03/24 18:18:46.869, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:46.869, 92 %, 24 %, 1597 MiB, 85
2026/03/24 18:18:51.870, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:51.870, 90 %, 42 %, 1597 MiB, 85
2026/03/24 18:18:56.870, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:18:56.871, 87 %, 23 %, 1597 MiB, 85
2026/03/24 18:19:01.871, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:01.871, 86 %, 40 %, 1597 MiB, 85
2026/03/24 18:19:06.872, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:06.872, 92 %, 27 %, 1597 MiB, 85
2026/03/24 18:19:11.873, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:11.873, 91 %, 24 %, 1597 MiB, 85
2026/03/24 18:19:16.874, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:16.874, 87 %, 40 %, 1597 MiB, 85
2026/03/24 18:19:21.874, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:21.875, 92 %, 41 %, 1597 MiB, 85
2026/03/24 18:19:26.875, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:26.875, 84 %, 32 %, 1597 MiB, 86
2026/03/24 18:19:31.876, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:31.876, 85 %, 23 %, 1597 MiB, 85
2026/03/24 18:19:36.877, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:36.877, 85 %, 28 %, 1597 MiB, 85
2026/03/24 18:19:41.878, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:41.878, 93 %, 25 %, 1597 MiB, 86
2026/03/24 18:19:46.879, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:46.879, 85 %, 39 %, 1597 MiB, 86
2026/03/24 18:19:51.880, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:51.880, 83 %, 24 %, 1597 MiB, 85
2026/03/24 18:19:56.881, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:19:56.881, 85 %, 40 %, 1597 MiB, 86
2026/03/24 18:20:01.882, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:01.882, 85 %, 23 %, 1597 MiB, 85
2026/03/24 18:20:06.883, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:06.883, 87 %, 23 %, 1597 MiB, 86
2026/03/24 18:20:11.883, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:11.884, 92 %, 32 %, 1597 MiB, 85
2026/03/24 18:20:16.884, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:16.884, 88 %, 43 %, 1597 MiB, 86
2026/03/24 18:20:21.885, 14 %, 10 %, 8523 MiB, 67
2026/03/24 18:20:21.885, 86 %, 28 %, 1597 MiB, 85
2026/03/24 18:20:26.886, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:26.886, 93 %, 44 %, 1597 MiB, 86
2026/03/24 18:20:31.887, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:31.887, 92 %, 36 %, 1597 MiB, 85
2026/03/24 18:20:36.888, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:36.888, 92 %, 34 %, 1597 MiB, 85
2026/03/24 18:20:41.888, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:41.888, 72 %, 29 %, 1597 MiB, 86
2026/03/24 18:20:46.889, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:46.890, 87 %, 41 %, 1597 MiB, 85
2026/03/24 18:20:51.890, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:51.891, 85 %, 40 %, 1597 MiB, 86
2026/03/24 18:20:56.892, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:20:56.892, 92 %, 43 %, 1597 MiB, 85
2026/03/24 18:21:01.892, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:01.893, 83 %, 31 %, 1597 MiB, 86
2026/03/24 18:21:06.893, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:06.894, 88 %, 38 %, 1597 MiB, 85
2026/03/24 18:21:11.894, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:11.894, 92 %, 35 %, 1597 MiB, 85
2026/03/24 18:21:16.896, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:16.896, 91 %, 43 %, 1597 MiB, 86
2026/03/24 18:21:21.897, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:21.897, 92 %, 27 %, 1597 MiB, 85
2026/03/24 18:21:26.916, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:26.916, 92 %, 26 %, 1597 MiB, 85
2026/03/24 18:21:31.917, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:31.917, 82 %, 25 %, 1597 MiB, 85
2026/03/24 18:21:36.918, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:36.918, 86 %, 23 %, 1597 MiB, 85
2026/03/24 18:21:41.919, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:41.919, 92 %, 43 %, 1597 MiB, 85
2026/03/24 18:21:46.920, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:46.920, 87 %, 23 %, 1597 MiB, 85
2026/03/24 18:21:51.920, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:51.921, 92 %, 38 %, 1597 MiB, 85
2026/03/24 18:21:56.921, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:21:56.921, 92 %, 35 %, 1597 MiB, 85
2026/03/24 18:22:01.922, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:01.922, 84 %, 34 %, 1597 MiB, 85
2026/03/24 18:22:06.923, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:06.923, 92 %, 37 %, 1597 MiB, 86
2026/03/24 18:22:11.924, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:11.924, 91 %, 43 %, 1597 MiB, 85
2026/03/24 18:22:16.925, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:16.925, 84 %, 36 %, 1597 MiB, 85
2026/03/24 18:22:21.926, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:21.926, 54 %, 37 %, 1597 MiB, 85
2026/03/24 18:22:26.927, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:26.927, 49 %, 33 %, 1597 MiB, 85
2026/03/24 18:22:31.928, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:31.928, 51 %, 36 %, 1597 MiB, 85
2026/03/24 18:22:36.928, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:36.929, 51 %, 34 %, 1597 MiB, 85
2026/03/24 18:22:41.929, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:41.929, 43 %, 29 %, 1597 MiB, 85
2026/03/24 18:22:46.930, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:46.930, 32 %, 22 %, 1597 MiB, 85
2026/03/24 18:22:51.931, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:51.931, 92 %, 40 %, 1597 MiB, 85
2026/03/24 18:22:56.932, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:22:56.932, 90 %, 24 %, 1597 MiB, 85
2026/03/24 18:23:01.933, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:01.934, 82 %, 34 %, 1597 MiB, 84
2026/03/24 18:23:06.935, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:06.935, 93 %, 40 %, 1597 MiB, 85
2026/03/24 18:23:11.936, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:11.936, 92 %, 29 %, 1597 MiB, 85
2026/03/24 18:23:16.937, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:16.937, 93 %, 27 %, 1597 MiB, 85
2026/03/24 18:23:21.938, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:21.938, 85 %, 24 %, 1597 MiB, 85
2026/03/24 18:23:26.939, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:26.939, 85 %, 24 %, 1597 MiB, 85
2026/03/24 18:23:31.940, 32 %, 23 %, 8523 MiB, 68
2026/03/24 18:23:31.940, 92 %, 37 %, 1597 MiB, 85
2026/03/24 18:23:36.941, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:36.941, 91 %, 43 %, 1597 MiB, 85
2026/03/24 18:23:41.942, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:41.942, 93 %, 25 %, 1597 MiB, 85
2026/03/24 18:23:46.943, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:46.943, 85 %, 23 %, 1597 MiB, 86
2026/03/24 18:23:51.943, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:51.944, 86 %, 40 %, 1597 MiB, 85
2026/03/24 18:23:56.944, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:23:56.945, 81 %, 36 %, 1597 MiB, 86
2026/03/24 18:24:01.945, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:24:01.945, 93 %, 42 %, 1597 MiB, 85
2026/03/24 18:24:06.946, 0 %, 0 %, 8523 MiB, 67
2026/03/24 18:24:06.946, 88 %, 23 %, 1597 MiB, 85
